|dates|Clinton_Iowa_UnitedStates.BLS_EmployedPopulation.data|Clinton_Iowa_UnitedStates.BLS_EmployedPopulation.missing|Clinton_Iowa_UnitedStates.BLS_UnemployedPopulation.data|Clinton_Iowa_UnitedStates.BLS_UnemployedPopulation.missing|Clinton_Iowa_UnitedStates.BLS_UnemploymentRate.data|Clinton_Iowa_UnitedStates.BLS_UnemploymentRate.missing|Clinton_Iowa_UnitedStates.BLS_LaborForcePopulation.data|Clinton_Iowa_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-02|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-03|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-04|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-05|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-06|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-07|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-08|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-09|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-10|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-11|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-12|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-13|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-14|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-15|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-16|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-17|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-18|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-19|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-20|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-21|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-22|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-23|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-24|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-25|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-26|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-27|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-28|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-29|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-30|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-01-31|21932.0|0|1117.0|0|4.846197231984034|0|23049.0|0
0|2020-02-01|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-02|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-03|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-04|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-05|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-06|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-07|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-08|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-09|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-10|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-11|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-12|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-13|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-14|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-15|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-16|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-17|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-18|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-19|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-20|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-21|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-22|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-23|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-24|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-25|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-26|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-27|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-28|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-02-29|21935.5|0|952.5|0|4.161569381335197|0|22888.0|0
0|2020-03-01|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-02|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-03|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-04|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-05|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-06|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-07|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-08|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-09|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-10|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-11|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-12|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-13|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-14|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-15|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-16|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-17|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-18|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-19|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-20|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-21|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-22|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-23|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-24|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-25|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-26|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-27|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-28|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-29|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-30|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-03-31|21630.5|0|1016.0|0|4.486344468240126|0|22646.5|0
0|2020-04-01|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-02|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-03|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-04|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-05|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-06|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-07|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-08|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-09|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-10|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-11|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-12|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-13|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-14|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-15|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-16|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-17|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-18|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-19|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-20|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-21|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-22|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-23|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-24|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-25|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-26|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-27|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-28|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-29|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-04-30|19994.5|0|3069.0|0|13.306740087150693|0|23063.5|0
0|2020-05-01|19738.0|0|2319.0|0|10.513669129981412|0|22057.0|0
0|2020-05-02|19738.0|0|2319.0|0|10.513669129981412|0|22057.0|0
0|2020-05-03|19738.0|0|2319.0|0|10.513669129981412|0|22057.0|0
0|2020-05-04|19738.0|0|2319.0|0|10.513669129981412|0|22057.0|0
0|2020-05-05|19738.0|0|2319.0|0|10.513669129981412|0|22057.0|0
0|2020-05-06|19738.0|0|2319.0|0|10.513669129981412|0|22057.0|0
0|2020-05-07|19738.0|0|2319.0|0|10.513669129981412|0|22057.0|0
0|2020-05-08|19738.0|0|2319.0|0|10.513669129981412|0|22057.0|0
0|2020-05-09|19738.0|0|2319.0|0|10.513669129981412|0|22057.0|0
0|2020-05-10|19738.0|0|2319.0|0|10.513669129981412|0|22057.0|0
0|2020-05-11|19738.0|0|2319.0|0|10.513669129981412|0|22057.0|0
0|2020-05-12|19738.0|0|2319.0|0|10.513669129981412|0|22057.0|0
0|2020-05-13|19738.0|0|2319.0|0|10.513669129981412|0|22057.0|0
0|2020-05-14|19738.0|0|2319.0|0|10.513669129981412|0|22057.0|0
0|2020-05-15|19738.0|0|2319.0|0|10.513669129981412|0|22057.0|0
0|2020-05-16|19738.0|0|2319.0|0|10.513669129981412|0|22057.0|0
