|dates|Sumter_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sumter_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sumter_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Sumter_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Sumter_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sumter_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sumter_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sumter_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
