|dates|Davis_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Davis_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Davis_Utah_UnitedStates.NYT_ConfirmedDeaths.data|Davis_Utah_UnitedStates.NYT_ConfirmedDeaths.missing|Davis_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Davis_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Davis_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Davis_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
