|dates|Merrimack_NewHampshire_UnitedStates.BLS_EmployedPopulation.data|Merrimack_NewHampshire_UnitedStates.BLS_EmployedPopulation.missing|Merrimack_NewHampshire_UnitedStates.BLS_UnemployedPopulation.data|Merrimack_NewHampshire_UnitedStates.BLS_UnemployedPopulation.missing|Merrimack_NewHampshire_UnitedStates.BLS_UnemploymentRate.data|Merrimack_NewHampshire_UnitedStates.BLS_UnemploymentRate.missing|Merrimack_NewHampshire_UnitedStates.BLS_LaborForcePopulation.data|Merrimack_NewHampshire_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-02|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-03|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-04|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-05|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-06|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-07|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-08|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-09|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-10|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-11|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-12|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-13|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-14|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-15|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-16|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-17|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-18|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-19|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-20|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-21|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-22|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-23|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-24|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-25|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-26|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-27|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-28|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-29|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-30|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-01-31|82256.5|0|2251.0|0|2.6636689051267637|0|84507.5|0
0|2020-02-01|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-02|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-03|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-04|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-05|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-06|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-07|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-08|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-09|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-10|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-11|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-12|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-13|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-14|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-15|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-16|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-17|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-18|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-19|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-20|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-21|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-22|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-23|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-24|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-25|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-26|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-27|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-28|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-02-29|82310.5|0|2181.5|0|2.5819012450882926|0|84492.0|0
0|2020-03-01|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-02|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-03|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-04|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-05|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-06|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-07|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-08|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-09|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-10|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-11|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-12|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-13|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-14|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-15|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-16|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-17|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-18|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-19|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-20|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-21|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-22|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-23|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-24|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-25|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-26|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-27|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-28|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-29|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-30|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-03-31|80943.5|0|2124.0|0|2.5569566918469917|0|83067.5|0
0|2020-04-01|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-02|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-03|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-04|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-05|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-06|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-07|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-08|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-09|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-10|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-11|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-12|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-13|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-14|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-15|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-16|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-17|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-18|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-19|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-20|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-21|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-22|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-23|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-24|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-25|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-26|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-27|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-28|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-29|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-04-30|66592.0|0|11683.5|0|14.926126310275885|0|78275.5|0
0|2020-05-01|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-02|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-03|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-04|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-05|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-06|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-07|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-08|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-09|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-10|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-11|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-12|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-13|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-14|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-15|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-16|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-17|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-18|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-19|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-20|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-21|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-22|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-23|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-24|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-25|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-26|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-27|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-28|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-29|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-30|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-05-31|72518.0|0|9546.0|0|11.632384480405538|0|82064.0|0
0|2020-06-01|75282.0|0|7386.0|0|8.934533313978807|0|82668.0|0
0|2020-06-02|75282.0|0|7386.0|0|8.934533313978807|0|82668.0|0
0|2020-06-03|75282.0|0|7386.0|0|8.934533313978807|0|82668.0|0
0|2020-06-04|75282.0|0|7386.0|0|8.934533313978807|0|82668.0|0
0|2020-06-05|75282.0|0|7386.0|0|8.934533313978807|0|82668.0|0
0|2020-06-06|75282.0|0|7386.0|0|8.934533313978807|0|82668.0|0
0|2020-06-07|75282.0|0|7386.0|0|8.934533313978807|0|82668.0|0
0|2020-06-08|75282.0|0|7386.0|0|8.934533313978807|0|82668.0|0
0|2020-06-09|75282.0|0|7386.0|0|8.934533313978807|0|82668.0|0
0|2020-06-10|75282.0|0|7386.0|0|8.934533313978807|0|82668.0|0
0|2020-06-11|75282.0|0|7386.0|0|8.934533313978807|0|82668.0|0
0|2020-06-12|75282.0|0|7386.0|0|8.934533313978807|0|82668.0|0
0|2020-06-13|75282.0|0|7386.0|0|8.934533313978807|0|82668.0|0
0|2020-06-14|75282.0|0|7386.0|0|8.934533313978807|0|82668.0|0
0|2020-06-15|75282.0|0|7386.0|0|8.934533313978807|0|82668.0|0
0|2020-06-16|75282.0|0|7386.0|0|8.934533313978807|0|82668.0|0
0|2020-06-17|75282.0|0|7386.0|0|8.934533313978807|0|82668.0|0
