|dates|Stewart_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Stewart_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Stewart_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Stewart_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Stewart_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Stewart_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Stewart_Georgia_UnitedStates.TotalPopulation.data|Stewart_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6621.0|0
