|dates|Thurston_Washington_UnitedStates.BLS_EmployedPopulation.data|Thurston_Washington_UnitedStates.BLS_EmployedPopulation.missing|Thurston_Washington_UnitedStates.BLS_UnemployedPopulation.data|Thurston_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Thurston_Washington_UnitedStates.BLS_UnemploymentRate.data|Thurston_Washington_UnitedStates.BLS_UnemploymentRate.missing|Thurston_Washington_UnitedStates.BLS_LaborForcePopulation.data|Thurston_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-02|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-03|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-04|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-05|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-06|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-07|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-08|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-09|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-10|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-11|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-12|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-13|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-14|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-15|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-16|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-17|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-18|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-19|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-20|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-21|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-22|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-23|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-24|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-25|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-26|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-27|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-28|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-29|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-30|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-01-31|139513.0|0|7284.5|0|4.962277967949046|0|146797.5|0
0|2020-02-01|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-02|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-03|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-04|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-05|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-06|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-07|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-08|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-09|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-10|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-11|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-12|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-13|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-14|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-15|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-16|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-17|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-18|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-19|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-20|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-21|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-22|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-23|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-24|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-25|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-26|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-27|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-28|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-02-29|140607.5|0|7224.5|0|4.88696628605444|0|147832.0|0
0|2020-03-01|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
0|2020-03-02|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
0|2020-03-03|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
0|2020-03-04|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
0|2020-03-05|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
0|2020-03-06|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
0|2020-03-07|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
0|2020-03-08|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
0|2020-03-09|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
0|2020-03-10|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
0|2020-03-11|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
0|2020-03-12|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
0|2020-03-13|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
0|2020-03-14|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
0|2020-03-15|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
0|2020-03-16|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
0|2020-03-17|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
0|2020-03-18|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
0|2020-03-19|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
0|2020-03-20|138518.0|0|7840.0|0|5.356728023066727|0|146358.0|0
