|dates|AleutiansEast_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|AleutiansEast_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|AleutiansEast_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|AleutiansEast_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|AleutiansEast_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|AleutiansEast_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|AleutiansEast_Alaska_UnitedStates.TotalPopulation.data|AleutiansEast_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3337.0|0
