|dates|Millard_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Millard_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Millard_Utah_UnitedStates.NYT_ConfirmedDeaths.data|Millard_Utah_UnitedStates.NYT_ConfirmedDeaths.missing|Millard_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Millard_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Millard_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Millard_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
