|dates|Ventura_California_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Ventura_California_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Ventura_California_UnitedStates.Male_Total_Population.data|Ventura_California_UnitedStates.Male_Total_Population.missing|Ventura_California_UnitedStates.Female_Total_Population.data|Ventura_California_UnitedStates.Female_Total_Population.missing|Ventura_California_UnitedStates.MaleAndFemale_Under18_Population.data|Ventura_California_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-01-22|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-01-23|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-01-24|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-01-25|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-01-26|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-01-27|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-01-28|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-01-29|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-01-30|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-01-31|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-01|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-02|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-03|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-04|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-05|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-06|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-07|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-08|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-09|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-10|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-11|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-12|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-13|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-14|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-15|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-16|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-17|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-18|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-19|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-20|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-21|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-22|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-23|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-24|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-25|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-26|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-27|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-28|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-02-29|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-01|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-02|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-03|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-04|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-05|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-06|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-07|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-08|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-09|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-10|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-11|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-12|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-13|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-14|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-15|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-16|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-17|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-18|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-19|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-20|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-21|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-22|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-23|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-24|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-25|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-26|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-27|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-28|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-29|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-30|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-03-31|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-01|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-02|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-03|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-04|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-05|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-06|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-07|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-08|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-09|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-10|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-11|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-12|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-13|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-14|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-15|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-16|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-17|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-18|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-19|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-20|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-21|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-22|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-23|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-24|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-25|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-26|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-27|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-28|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-29|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-04-30|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-01|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-02|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-03|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-04|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-05|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-06|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-07|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-08|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-09|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-10|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-11|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-12|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-13|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-14|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-15|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-16|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-17|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-18|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-19|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-20|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-21|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-22|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-23|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-24|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-25|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-26|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-27|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-28|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-29|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-30|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-05-31|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-01|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-02|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-03|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-04|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-05|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-06|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-07|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-08|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-09|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-10|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-11|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-12|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-13|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-14|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-15|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-16|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-17|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-18|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-19|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-20|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-21|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-22|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-23|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-24|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-25|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-26|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-27|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-28|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-29|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-06-30|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-01|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-02|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-03|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-04|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-05|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-06|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-07|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-08|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-09|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-10|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-11|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-12|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-13|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-14|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-15|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-16|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-17|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-18|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-19|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-20|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-21|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-22|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-23|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-24|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-25|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-26|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-27|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-28|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-29|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-30|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-07-31|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-01|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-02|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-03|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-04|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-05|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-06|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-07|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-08|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-09|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-10|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-11|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-12|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-13|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-14|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-15|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-16|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-17|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-18|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-19|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-20|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-21|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-22|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-23|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-24|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-25|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-26|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-27|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-28|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-29|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-30|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-08-31|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-01|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-02|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-03|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-04|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-05|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-06|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-07|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-08|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-09|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-10|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-11|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-12|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-13|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-14|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-15|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-16|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-17|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-18|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-19|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-20|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-21|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-22|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-23|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-24|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-25|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-26|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-27|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-28|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-29|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-09-30|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-01|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-02|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-03|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-04|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-05|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-06|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-07|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-08|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-09|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-10|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-11|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-12|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-13|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-14|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-15|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-16|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-17|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-18|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-19|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-20|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-21|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-22|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-23|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-24|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-25|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-26|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-27|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-28|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-29|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-30|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-10-31|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-01|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-02|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-03|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-04|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-05|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-06|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-07|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-08|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-09|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-10|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-11|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-12|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-13|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-14|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-15|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-16|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-17|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-18|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-19|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-20|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-21|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-22|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-23|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-24|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-25|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-26|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-27|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-28|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-29|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-11-30|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-01|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-02|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-03|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-04|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-05|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-06|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-07|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-08|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-09|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-10|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-11|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-12|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-13|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-14|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-15|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-16|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-17|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-18|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-19|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-20|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-21|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-22|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-23|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-24|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-25|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-26|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-27|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-28|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-29|132387.0|0|421319.0|0|429648.0|0|194553.0|0
0|2020-12-30|132387.0|0|421319.0|0|429648.0|0|194553.0|0
