|dates|Norman_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Norman_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Norman_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Norman_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Norman_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Norman_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Norman_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Norman_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
