|dates|Neosho_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Neosho_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Neosho_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Neosho_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Neosho_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Neosho_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Neosho_Kansas_UnitedStates.TotalPopulation.data|Neosho_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16007.0|0
