|dates|Hinsdale_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hinsdale_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hinsdale_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hinsdale_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hinsdale_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hinsdale_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hinsdale_Colorado_UnitedStates.TotalPopulation.data|Hinsdale_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|820.0|0
