|dates|Coles_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Coles_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Coles_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Coles_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Coles_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Coles_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Coles_Illinois_UnitedStates.TotalPopulation.data|Coles_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|50621.0|0
