|dates|Alpine_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Alpine_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Alpine_California_UnitedStates.NYT_ConfirmedDeaths.data|Alpine_California_UnitedStates.NYT_ConfirmedDeaths.missing|Alpine_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Alpine_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Alpine_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Alpine_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
