|dates|Power_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Power_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Power_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Power_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Power_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Power_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Power_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Power_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
