|dates|OutofTN_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofTN_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofTN_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofTN_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofTN_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofTN_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofTN_Tennessee_UnitedStates.TotalPopulation.data|OutofTN_Tennessee_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
