|dates|DeKalb_Indiana_UnitedStates.BLS_EmployedPopulation.data|DeKalb_Indiana_UnitedStates.BLS_EmployedPopulation.missing|DeKalb_Indiana_UnitedStates.BLS_UnemployedPopulation.data|DeKalb_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|DeKalb_Indiana_UnitedStates.BLS_UnemploymentRate.data|DeKalb_Indiana_UnitedStates.BLS_UnemploymentRate.missing|DeKalb_Indiana_UnitedStates.BLS_LaborForcePopulation.data|DeKalb_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-02|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-03|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-04|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-05|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-06|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-07|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-08|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-09|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-10|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-11|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-12|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-13|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-14|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-15|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-16|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-17|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-18|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-19|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-20|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-21|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-22|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-23|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-24|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-25|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-26|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-27|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-28|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-29|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-30|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-01-31|21946.5|0|688.5|0|3.0417495029821073|0|22635.0|0
0|2020-02-01|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-02|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-03|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-04|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-05|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-06|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-07|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-08|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-09|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-10|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-11|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-12|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-13|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-14|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-15|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-16|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-17|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-18|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-19|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-20|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-21|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-22|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-23|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-24|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-25|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-26|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-27|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-28|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-02-29|21932.5|0|665.0|0|2.942803407456577|0|22597.5|0
0|2020-03-01|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-02|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-03|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-04|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-05|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-06|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-07|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-08|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-09|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-10|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-11|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-12|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-13|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-14|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-15|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-16|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-17|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-18|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-19|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-20|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-21|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-22|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-23|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-24|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-25|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-26|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-27|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-28|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-29|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-30|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-03-31|21302.5|0|660.0|0|3.0051223676721683|0|21962.5|0
0|2020-04-01|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-02|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-03|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-04|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-05|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-06|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-07|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-08|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-09|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-10|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-11|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-12|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-13|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-14|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-15|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-16|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-17|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-18|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-19|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-20|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-21|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-22|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-23|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-24|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-25|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-26|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-27|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-28|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-29|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-04-30|17671.0|0|4819.0|0|21.427301022676744|0|22490.0|0
0|2020-05-01|18827.0|0|3177.0|0|14.438283948373023|0|22004.0|0
0|2020-05-02|18827.0|0|3177.0|0|14.438283948373023|0|22004.0|0
0|2020-05-03|18827.0|0|3177.0|0|14.438283948373023|0|22004.0|0
0|2020-05-04|18827.0|0|3177.0|0|14.438283948373023|0|22004.0|0
0|2020-05-05|18827.0|0|3177.0|0|14.438283948373023|0|22004.0|0
0|2020-05-06|18827.0|0|3177.0|0|14.438283948373023|0|22004.0|0
0|2020-05-07|18827.0|0|3177.0|0|14.438283948373023|0|22004.0|0
0|2020-05-08|18827.0|0|3177.0|0|14.438283948373023|0|22004.0|0
0|2020-05-09|18827.0|0|3177.0|0|14.438283948373023|0|22004.0|0
0|2020-05-10|18827.0|0|3177.0|0|14.438283948373023|0|22004.0|0
