|dates|Greene_NewYork_UnitedStates.BLS_EmployedPopulation.data|Greene_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Greene_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Greene_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Greene_NewYork_UnitedStates.BLS_UnemploymentRate.data|Greene_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Greene_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Greene_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-02|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-03|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-04|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-05|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-06|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-07|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-08|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-09|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-10|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-11|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-12|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-13|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-14|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-15|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-16|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-17|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-18|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-19|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-20|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-21|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-22|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-23|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-24|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-25|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-26|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-27|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-28|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-29|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-30|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-01-31|20016.5|0|1062.5|0|5.040561696475165|0|21079.0|0
0|2020-02-01|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-02|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-03|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-04|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-05|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-06|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-07|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-08|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-09|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-10|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-11|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-12|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-13|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-14|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-15|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-16|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-17|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-18|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-19|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-20|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-21|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-22|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-23|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-24|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-25|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-26|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-27|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-28|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-02-29|19734.0|0|1043.5|0|5.022259655877752|0|20777.5|0
0|2020-03-01|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-02|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-03|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-04|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-05|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-06|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-07|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-08|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-09|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-10|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-11|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-12|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-13|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-14|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-15|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-16|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-17|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-18|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-19|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-20|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-21|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-22|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-23|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-24|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-25|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-26|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-27|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-28|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-29|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-30|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-03-31|19277.5|0|1034.0|0|5.090712158137016|0|20311.5|0
0|2020-04-01|16816.5|0|3110.0|0|15.607357037111385|0|19926.5|0
