|dates|Moniteau_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Moniteau_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Moniteau_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Moniteau_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Moniteau_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Moniteau_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Moniteau_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Moniteau_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
