|dates|McIntosh_NorthDakota_UnitedStates.AveragePrecipitationTotal.data|McIntosh_NorthDakota_UnitedStates.AveragePrecipitationTotal.missing|McIntosh_NorthDakota_UnitedStates.AveragePrecipitation.data|McIntosh_NorthDakota_UnitedStates.AveragePrecipitation.missing|McIntosh_NorthDakota_UnitedStates.AverageWindDirection.data|McIntosh_NorthDakota_UnitedStates.AverageWindDirection.missing|McIntosh_NorthDakota_UnitedStates.AverageWindSpeed.data|McIntosh_NorthDakota_UnitedStates.AverageWindSpeed.missing
0|2020-04-10|0.0|0|0.0|0|154.47916666666666|0|8.541666666666666|0
0|2020-04-11|0.0|0|0.0|0|69.375|0|12.135416666666666|0
0|2020-04-12|0.0|0|0.0|0|313.4375|0|14.71875|0
0|2020-04-13|0.0|0|0.0|0|302.3958333333333|0|14.864583333333334|0
0|2020-04-14|0.0|0|0.0|0|233.22916666666666|0|8.010416666666666|0
0|2020-04-15|0.0|0|0.0|0|102.70833333333333|0|6.125|0
0|2020-04-16|0.0|0|0.0|0|162.65625|0|5.802083333333333|0
0|2020-04-17|0.0|0|0.0|0|162.70833333333334|0|10.802083333333334|0
0|2020-04-18|0.0|0|0.0|0|295.7291666666667|0|12.9375|0
0|2020-04-19|0.0|0|0.0|0|190.20833333333334|0|7.614583333333333|0
0|2020-04-20|0.0|0|0.0|0|270.8333333333333|0|14.135416666666666|0
0|2020-04-21|0.0|0|0.0|0|176.35416666666666|0|8.78125|0
0|2020-04-22|0.0|0|0.0|0|200.41666666666666|0|7.552083333333333|0
0|2020-04-23|0.0|0|0.0|0|150.52083333333334|0|5.552083333333333|0
0|2020-04-24|0.0|0|0.0|0|168.33333333333334|0|5.0|0
0|2020-04-25|0.0|0|0.0|0|237.39583333333334|0|8.385416666666666|0
0|2020-04-26|0.0|0|0.0|0|152.08333333333334|0|10.916666666666666|0
0|2020-04-27|0.0|0|0.0|0|85.52083333333333|0|3.9375|0
0|2020-04-28|0.0|0|0.0|0|242.34375|0|15.255208333333334|0
0|2020-04-29|0.0|0|0.0|0|200.83333333333334|0|9.697916666666666|0
0|2020-04-30|0.0|0|0.0|0|149.53125|0|13.864583333333334|0
0|2020-05-01|0.0|0|0.0|0|237.1875|0|14.177083333333334|0
0|2020-05-02|0.0|0|0.0|0|247.39583333333334|0|10.020833333333334|0
0|2020-05-03|0.0|0|0.0|0|85.41666666666667|0|13.291666666666666|0
0|2020-05-04|0.0|0|0.0|0|72.03125|0|6.515625|0
0|2020-05-05|0.0|0|0.0|0|240.3125|0|9.427083333333334|0
0|2020-05-06|0.0|0|0.0|0|118.54166666666667|0|4.552083333333333|0
0|2020-05-07|0.0|0|0.0|0|68.22916666666667|0|12.135416666666666|0
0|2020-05-08|0.0|0|0.0|0|81.97916666666667|0|4.427083333333333|0
0|2020-05-09|0.0|0|0.0|0|254.89583333333334|0|15.875|0
0|2020-05-10|0.0|0|0.0|0|231.04166666666666|0|9.572916666666666|0
0|2020-05-11|0.0|0|0.0|0|83.4375|0|4.333333333333333|0
0|2020-05-12|0.0|0|0.0|0|132.39583333333334|0|13.333333333333334|0
0|2020-05-13|0.0|0|0.0|0|132.8125|0|10.875|0
0|2020-05-14|0.0|0|0.0|0|178.95833333333334|0|11.104166666666666|0
0|2020-05-15|0.0|0|0.0|0|110.0|0|6.510416666666667|0
0|2020-05-16|0.0|0|0.0|0|109.27083333333333|0|5.020833333333333|0
0|2020-05-17|0.0|0|0.0|0|72.39583333333333|0|5.78125|0
0|2020-05-18|0.0|0|0.0|0|140.83333333333334|0|14.458333333333334|0
0|2020-05-19|0.0|0|0.0|0|146.35416666666666|0|19.15625|0
0|2020-05-20|0.0|0|0.0|0|144.375|0|20.822916666666668|0
0|2020-05-21|0.0|0|0.0|0|160.20833333333334|0|20.03125|0
0|2020-05-22|0.0|0|0.0|0|136.97916666666666|0|12.989583333333334|0
0|2020-05-23|0.0|0|0.0|0|131.45833333333334|0|9.916666666666666|0
0|2020-05-24|0.0|0|0.0|0|301.1458333333333|0|10.4375|0
0|2020-05-25|0.0|0|0.0|0|225.9375|0|5.8125|0
0|2020-05-26|0.0|0|0.0|0|96.04166666666667|0|4.572916666666667|0
0|2020-05-27|0.0|0|0.0|0|186.77083333333334|0|5.479166666666667|0
0|2020-05-28|0.0|0|0.0|0|249.73958333333334|0|13.432291666666666|0
0|2020-05-29|0.0|0|0.0|0|134.47916666666666|0|3.9583333333333335|0
0|2020-05-30|0.0|0|0.0|0|99.47916666666667|0|10.791666666666666|0
0|2020-05-31|0.0|0|0.0|0|135.41666666666666|0|15.479166666666666|0
0|2020-06-01|0.0|0|0.0|0|205.9375|0|8.510416666666666|0
0|2020-06-02|0.0|0|0.0|0|208.85416666666666|0|6.84375|0
0|2020-06-03|0.0|0|0.0|0|165.20833333333334|0|8.75|0
0|2020-06-04|0.0|0|0.0|0|112.91666666666667|0|5.572916666666667|0
0|2020-06-05|0.0|0|0.0|0|137.39583333333334|0|4.822916666666667|0
0|2020-06-06|0.0|0|0.0|0|119.94791666666667|0|20.78125|0
0|2020-06-07|0.0|0|0.0|0|138.125|0|11.135416666666666|0
0|2020-06-08|0.0|0|0.0|0|234.375|0|10.59375|0
0|2020-06-09|0.0|0|0.0|0|317.5|0|13.46875|0
0|2020-06-10|0.0|0|0.0|0|283.3333333333333|0|11.802083333333334|0
0|2020-06-11|0.0|0|0.0|0|229.27083333333334|0|7.0|0
0|2020-06-12|0.0|0|0.0|0|93.33333333333333|0|13.09375|0
0|2020-06-13|0.0|0|0.0|0|125.52083333333333|0|17.875|0
0|2020-06-14|0.0|0|0.0|0|140.72916666666666|0|22.239583333333332|0
0|2020-06-15|0.0|0|0.0|0|193.75|0|9.96875|0
0|2020-06-16|0.0|0|0.0|0|140.9375|0|21.40625|0
0|2020-06-17|0.0|0|0.0|0|213.54166666666666|0|10.375|0
0|2020-06-18|0.0|0|0.0|0|297.5|0|12.25|0
0|2020-06-19|0.0|0|0.0|0|186.77083333333334|0|8.260416666666666|0
0|2020-06-20|0.0|0|0.0|0|201.35416666666666|0|9.0625|0
0|2020-06-21|0.0|0|0.0|0|83.54166666666667|0|2.21875|0
0|2020-06-22|0.0|0|0.0|0|177.29166666666666|0|8.4375|0
0|2020-06-23|0.0|0|0.0|0|187.08333333333334|0|4.96875|0
0|2020-06-24|0.0|0|0.0|0|137.1875|0|7.0625|0
0|2020-06-25|0.0|0|0.0|0|181.77083333333334|0|9.552083333333334|0
0|2020-06-26|0.0|0|0.0|0|159.47916666666666|0|5.010416666666667|0
0|2020-06-27|0.0|0|0.0|0|158.22916666666666|0|13.177083333333334|0
0|2020-06-28|0.0|0|0.0|0|151.66666666666666|0|17.020833333333332|0
0|2020-06-29|0.0|0|0.0|0|121.35416666666667|0|12.8125|0
0|2020-06-30|0.0|0|0.0|0|147.60416666666666|0|15.15625|0
0|2020-07-01|0.0|0|0.0|0|166.97916666666666|0|6.75|0
0|2020-07-02|0.0|0|0.0|0|156.04166666666666|0|16.979166666666668|0
0|2020-07-03|0.0|0|0.0|0|49.84375|0|3.6875|0
0|2020-07-04|0.0|0|0.0|0|57.447916666666664|0|5.067708333333333|0
0|2020-07-05|0.0|0|0.0|0|121.77083333333333|0|6.614583333333333|0
0|2020-07-06|0.0|0|0.0|0|109.89583333333333|0|5.1875|0
0|2020-07-07|0.0|0|0.0|0|99.0625|0|9.458333333333334|0
0|2020-07-08|0.0|0|0.0|0|211.45833333333334|0|9.885416666666666|0
0|2020-07-09|0.0|0|0.0|0|226.875|0|9.385416666666666|0
0|2020-07-10|0.0|0|0.0|0|67.39583333333333|0|3.5729166666666665|0
0|2020-07-11|0.0|0|0.0|0|276.875|0|9.9375|0
0|2020-07-12|0.0|0|0.0|0|115.83333333333333|0|8.333333333333334|0
0|2020-07-13|0.0|0|0.0|0|212.1875|0|10.177083333333334|0
0|2020-07-14|0.0|0|0.0|0|208.95833333333334|0|8.244791666666666|0
0|2020-07-15|0.0|0|0.0|0|159.58333333333334|0|6.520833333333333|0
0|2020-07-16|0.0|0|0.0|0|205.46875|0|7.041666666666667|0
0|2020-07-17|0.0|0|0.0|0|145.10416666666666|0|12.859375|0
0|2020-07-18|0.0|0|0.0|0|249.89583333333334|0|9.526041666666666|0
0|2020-07-19|0.0|0|0.0|0|246.97916666666666|0|8.90625|0
0|2020-07-20|0.0|0|0.0|0|83.33333333333333|0|6.072916666666667|0
0|2020-07-21|0.0|0|0.0|0|148.33333333333334|0|4.15625|0
0|2020-07-22|0.0|0|0.0|0|131.04166666666666|0|12.541666666666666|0
0|2020-07-23|0.0|0|0.0|0|143.95833333333334|0|16.666666666666668|0
0|2020-07-24|0.0|0|0.0|0|152.70833333333334|0|9.145833333333334|0
0|2020-07-25|0.0|0|0.0|0|86.5625|0|4.239583333333333|0
0|2020-07-26|0.0|0|0.0|0|134.58333333333334|0|5.145833333333333|0
0|2020-07-27|0.0|0|0.0|0|109.0625|0|4.114583333333333|0
0|2020-07-28|0.0|0|0.0|0|66.14583333333333|0|3.5729166666666665|0
0|2020-07-29|0.0|0|0.0|0|103.02083333333333|0|6.322916666666667|0
0|2020-07-30|0.0|0|0.0|0|70.3125|0|3.7604166666666665|0
0|2020-07-31|0.0|0|0.0|0|207.39583333333334|0|7.947916666666667|0
0|2020-08-01|0.0|0|0.0|0|47.604166666666664|0|7.8125|0
0|2020-08-02|0.0|0|0.0|0|64.79166666666667|0|4.6875|0
0|2020-08-03|0.0|0|0.0|0|116.04166666666667|0|8.020833333333334|0
0|2020-08-04|0.0|0|0.0|0|139.89583333333334|0|10.583333333333334|0
0|2020-08-05|0.0|0|0.0|0|103.85416666666667|0|6.625|0
0|2020-08-06|0.0|0|0.0|0|122.08333333333333|0|7.885416666666667|0
0|2020-08-07|0.0|0|0.0|0|149.16666666666666|0|8.520833333333334|0
0|2020-08-08|0.0|0|0.0|0|100.20833333333333|0|7.104166666666667|0
0|2020-08-09|0.0|0|0.0|0|214.79166666666666|0|10.260416666666666|0
0|2020-08-10|0.0|0|0.0|0|171.5625|0|6.0|0
0|2020-08-11|0.0|0|0.0|0|99.27083333333333|0|6.864583333333333|0
0|2020-08-12|0.0|0|0.0|0|131.14583333333334|0|11.03125|0
0|2020-08-13|0.0|0|0.0|0|138.75|0|10.260416666666666|0
0|2020-08-14|0.0|0|0.0|0|208.17708333333334|0|12.317708333333334|0
0|2020-08-15|0.0|0|0.0|0|161.875|0|7.15625|0
0|2020-08-16|0.0|0|0.0|0|215.0|0|8.0625|0
0|2020-08-17|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-08-18|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-08-19|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-08-20|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-08-21|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-08-22|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-08-23|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-08-24|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-08-25|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-08-26|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-08-27|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-08-28|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-08-29|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-08-30|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-08-31|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-01|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-02|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-03|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-04|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-05|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-06|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-07|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-08|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-09|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-10|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-11|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-12|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-13|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-14|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-15|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-16|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-17|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-18|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-19|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-20|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-21|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-22|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-23|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-24|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-25|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-26|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-27|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-28|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-29|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-09-30|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-01|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-02|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-03|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-04|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-05|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-06|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-07|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-08|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-09|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-10|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-11|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-12|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-13|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-14|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-15|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-16|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-17|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-18|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-19|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-20|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-21|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-22|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-23|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-24|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-25|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-26|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-27|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-28|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-29|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-30|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-10-31|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-11-01|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-11-02|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-11-03|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-11-04|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-11-05|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-11-06|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-11-07|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-11-08|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-11-09|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-11-10|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-11-11|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-11-12|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-11-13|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-11-14|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-11-15|0.0|0|0.0|0|330.0|0|7.0|0
0|2020-11-16|0.0|0|0.0|0|244.16666666666666|0|7.25|0
0|2020-11-17|0.0|0|0.0|0|114.89583333333333|0|10.291666666666666|0
0|2020-11-18|0.0|0|0.0|0|88.75|0|5.041666666666667|0
0|2020-11-19|0.0|0|0.0|0|172.1875|0|3.7708333333333335|0
0|2020-11-20|0.0|0|0.0|0|125.72916666666667|0|4.020833333333333|0
0|2020-11-21|0.0|0|0.0|0|141.5625|0|7.708333333333333|0
0|2020-11-22|0.0|0|0.0|0|226.35416666666666|0|8.614583333333334|0
0|2020-11-23|0.0|0|0.0|0|138.95833333333334|0|16.927083333333332|0
0|2020-11-24|0.0|0|0.0|0|227.91666666666666|0|8.541666666666666|0
0|2020-11-25|0.0|0|0.0|0|132.70833333333334|0|7.75|0
0|2020-11-26|0.0|0|0.0|0|274.2708333333333|0|10.760416666666666|0
0|2020-11-27|0.0|0|0.0|0|173.64583333333334|0|6.5625|0
0|2020-11-28|0.0|0|0.0|0|204.47916666666666|0|7.697916666666667|0
0|2020-11-29|0.0|0|0.0|0|264.2708333333333|0|13.645833333333334|0
0|2020-11-30|0.0|0|0.0|0|139.47916666666666|0|8.755208333333334|0
0|2020-12-01|0.0|0|0.0|0|194.27083333333334|0|7.489583333333333|0
0|2020-12-02|0.0|0|0.0|0|304.1666666666667|0|10.104166666666666|0
0|2020-12-03|0.0|0|0.0|0|248.33333333333334|0|7.40625|0
0|2020-12-04|0.0|0|0.0|0|226.77083333333334|0|8.104166666666666|0
0|2020-12-05|0.0|0|0.0|0|216.04166666666666|0|6.947916666666667|0
0|2020-12-06|0.0|0|0.0|0|85.57291666666667|0|2.5885416666666665|0
0|2020-12-07|0.0|0|0.0|0|205.3125|0|5.1875|0
0|2020-12-08|0.0|0|0.0|0|226.66666666666666|0|5.885416666666667|0
0|2020-12-09|0.0|0|0.0|0|156.04166666666666|0|5.947916666666667|0
0|2020-12-10|0.0|0|0.0|0|256.6666666666667|0|10.375|0
0|2020-12-11|0.0|0|0.0|0|52.1875|0|2.75|0
0|2020-12-12|0.0|0|0.0|0|75.72916666666667|0|4.375|0
0|2020-12-13|0.0|0|0.0|0|293.3333333333333|0|13.1875|0
0|2020-12-14|0.0|0|0.0|0|121.45833333333333|0|6.322916666666667|0
0|2020-12-15|0.0|0|0.0|0|147.91666666666666|0|5.927083333333333|0
0|2020-12-16|0.0|0|0.0|0|185.9375|0|6.739583333333333|0
0|2020-12-17|0.0|0|0.0|0|117.1875|0|8.75|0
0|2020-12-18|0.0|0|0.0|0|220.9375|0|9.885416666666666|0
0|2020-12-19|0.0|0|0.0|0|176.09375|0|9.307291666666666|0
0|2020-12-20|0.0|0|0.0|0|169.63541666666666|0|7.286458333333333|0
0|2020-12-21|0.0|0|0.0|0|240.10416666666666|0|13.208333333333334|0
0|2020-12-22|0.0|0|0.0|0|148.54166666666666|0|10.239583333333334|0
0|2020-12-23|0.0|0|0.0|0|332.8125|0|20.614583333333332|0
0|2020-12-24|0.0|0|0.0|0|203.02083333333334|0|6.21875|0
0|2020-12-25|0.0|0|0.0|0|150.41666666666666|0|4.447916666666667|0
