|dates|Pulaski_Virginia_UnitedStates.BLS_EmployedPopulation.data|Pulaski_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Pulaski_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Pulaski_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Pulaski_Virginia_UnitedStates.BLS_UnemploymentRate.data|Pulaski_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Pulaski_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Pulaski_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-02|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-03|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-04|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-05|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-06|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-07|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-08|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-09|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-10|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-11|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-12|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-13|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-14|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-15|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-16|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-17|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-18|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-19|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-20|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-21|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-22|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-23|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-24|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-25|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-26|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-27|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-28|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-29|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-30|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-01-31|15313.5|0|548.0|0|3.4549065346909185|0|15861.5|0
0|2020-02-01|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-02|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-03|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-04|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-05|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-06|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-07|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-08|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-09|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-10|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-11|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-12|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-13|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-14|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-15|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-16|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-17|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-18|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-19|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-20|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-21|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-22|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-23|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-24|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-25|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-26|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-27|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-28|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-02-29|16077.5|0|775.0|0|4.598724224892449|0|16852.5|0
0|2020-03-01|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-02|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-03|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-04|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-05|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-06|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-07|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-08|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-09|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-10|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-11|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-12|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-13|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-14|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-15|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-16|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-17|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-18|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-19|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-20|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-21|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-22|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-23|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-24|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-25|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-26|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-27|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-28|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-29|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-30|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-03-31|15790.5|0|906.0|0|5.426286946366005|0|16696.5|0
0|2020-04-01|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-02|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-03|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-04|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-05|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-06|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-07|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-08|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-09|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-10|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-11|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-12|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-13|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-14|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-15|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-16|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-17|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-18|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-19|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-20|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-21|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-22|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-23|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-24|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-25|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-26|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-27|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-28|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-29|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-04-30|13831.5|0|2879.5|0|17.231165100831788|0|16711.0|0
0|2020-05-01|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-02|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-03|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-04|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-05|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-06|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-07|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-08|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-09|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-10|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-11|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-12|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-13|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-14|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-15|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-16|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-17|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-18|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-19|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-20|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-21|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-22|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-23|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-24|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-25|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-26|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-27|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-28|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-29|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-30|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-05-31|14130.0|0|1844.0|0|11.543758607737573|0|15974.0|0
0|2020-06-01|13941.0|0|1535.0|0|9.91858361333678|0|15476.0|0
0|2020-06-02|13941.0|0|1535.0|0|9.91858361333678|0|15476.0|0
0|2020-06-03|13941.0|0|1535.0|0|9.91858361333678|0|15476.0|0
0|2020-06-04|13941.0|0|1535.0|0|9.91858361333678|0|15476.0|0
0|2020-06-05|13941.0|0|1535.0|0|9.91858361333678|0|15476.0|0
0|2020-06-06|13941.0|0|1535.0|0|9.91858361333678|0|15476.0|0
0|2020-06-07|13941.0|0|1535.0|0|9.91858361333678|0|15476.0|0
0|2020-06-08|13941.0|0|1535.0|0|9.91858361333678|0|15476.0|0
0|2020-06-09|13941.0|0|1535.0|0|9.91858361333678|0|15476.0|0
0|2020-06-10|13941.0|0|1535.0|0|9.91858361333678|0|15476.0|0
0|2020-06-11|13941.0|0|1535.0|0|9.91858361333678|0|15476.0|0
0|2020-06-12|13941.0|0|1535.0|0|9.91858361333678|0|15476.0|0
0|2020-06-13|13941.0|0|1535.0|0|9.91858361333678|0|15476.0|0
0|2020-06-14|13941.0|0|1535.0|0|9.91858361333678|0|15476.0|0
0|2020-06-15|13941.0|0|1535.0|0|9.91858361333678|0|15476.0|0
0|2020-06-16|13941.0|0|1535.0|0|9.91858361333678|0|15476.0|0
