|dates|Warren_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Warren_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Warren_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Warren_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Warren_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Warren_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Warren_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Warren_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
