|dates|Sevier_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sevier_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sevier_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Sevier_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Sevier_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sevier_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sevier_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sevier_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
