|dates|Trego_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Trego_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Trego_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Trego_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Trego_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Trego_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Trego_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Trego_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
