|dates|Hampton_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hampton_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hampton_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hampton_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hampton_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hampton_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hampton_SouthCarolina_UnitedStates.TotalPopulation.data|Hampton_SouthCarolina_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|19222.0|0
