|dates|Harris_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Harris_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Harris_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Harris_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Harris_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Harris_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Harris_Texas_UnitedStates.TotalPopulation.data|Harris_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4713325.0|0
