|dates|Cassia_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cassia_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cassia_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cassia_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cassia_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cassia_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cassia_Idaho_UnitedStates.TotalPopulation.data|Cassia_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|24030.0|0
