|dates|St.Clair_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|St.Clair_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|St.Clair_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|St.Clair_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|St.Clair_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|St.Clair_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|St.Clair_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|St.Clair_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
