|dates|Jewell_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Jewell_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Jewell_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Jewell_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Jewell_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Jewell_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Jewell_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Jewell_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
