|dates|Boise_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Boise_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Boise_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Boise_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Boise_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Boise_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Boise_Idaho_UnitedStates.TotalPopulation.data|Boise_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7831.0|0
