|dates|Boundary_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Boundary_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Boundary_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Boundary_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Boundary_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Boundary_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Boundary_Idaho_UnitedStates.TotalPopulation.data|Boundary_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12245.0|0
