|dates|Ohio_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ohio_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ohio_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ohio_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ohio_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ohio_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ohio_Indiana_UnitedStates.TotalPopulation.data|Ohio_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5875.0|0
