|dates|Cleburne_Arkansas_UnitedStates.BLS_EmployedPopulation.data|Cleburne_Arkansas_UnitedStates.BLS_EmployedPopulation.missing|Cleburne_Arkansas_UnitedStates.BLS_UnemployedPopulation.data|Cleburne_Arkansas_UnitedStates.BLS_UnemployedPopulation.missing|Cleburne_Arkansas_UnitedStates.BLS_UnemploymentRate.data|Cleburne_Arkansas_UnitedStates.BLS_UnemploymentRate.missing|Cleburne_Arkansas_UnitedStates.BLS_LaborForcePopulation.data|Cleburne_Arkansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-07|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-08|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-09|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-10|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-11|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-12|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-13|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-14|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-15|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-16|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-17|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-18|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-19|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-20|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-21|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-22|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-23|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-24|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-25|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-26|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-27|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-28|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-02-29|8639.5|0|517.5|0|5.651414218630556|0|9157.0|0
0|2020-03-01|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-02|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-03|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-04|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-05|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-06|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-07|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-08|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-09|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-10|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-11|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-12|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-13|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-14|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-15|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-16|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-17|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-18|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-19|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-20|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-21|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-22|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-23|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-24|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-25|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-26|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-27|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-28|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-29|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-30|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-03-31|8678.5|0|585.5|0|6.320164075993092|0|9264.0|0
0|2020-04-01|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-02|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-03|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-04|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-05|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-06|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-07|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-08|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-09|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-10|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-11|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-12|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-13|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-14|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-15|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-16|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-17|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-18|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-19|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-20|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-21|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-22|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-23|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-24|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-25|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-26|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-27|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-28|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-29|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-04-30|7731.5|0|1461.5|0|15.897965843576634|0|9193.0|0
0|2020-05-01|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-02|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-03|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-04|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-05|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-06|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-07|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-08|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-09|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-10|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-11|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-12|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-13|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-14|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-15|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-16|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-17|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-18|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-19|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-20|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-21|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-22|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-23|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-24|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-25|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-26|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-27|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-28|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-29|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-30|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-05-31|8428.0|0|1015.0|0|10.748702742772425|0|9443.0|0
0|2020-06-01|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-02|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-03|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-04|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-05|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-06|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-07|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-08|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-09|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-10|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-11|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-12|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-13|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-14|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-15|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-16|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-17|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-18|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-19|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-20|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-21|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-22|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-23|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-24|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-25|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-26|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-27|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-28|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-29|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-06-30|8635.0|0|830.0|0|8.769149498151084|0|9465.0|0
0|2020-07-01|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-02|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-03|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-04|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-05|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-06|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-07|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-08|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-09|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-10|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-11|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-12|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-13|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-14|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-15|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-16|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-17|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-18|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-19|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-20|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-21|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-22|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-23|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-24|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-25|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-26|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-27|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-28|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-29|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-30|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-07-31|8512.0|0|766.0|0|8.256089674498815|0|9278.0|0
0|2020-08-01|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-02|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-03|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-04|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-05|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-06|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-07|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-08|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-09|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-10|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-11|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-12|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-13|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-14|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-15|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-16|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-17|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-18|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-19|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-20|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-21|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-22|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-23|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-24|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-25|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-26|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-27|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-28|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-29|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-30|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-08-31|8516.0|0|625.0|0|6.83732633191117|0|9141.0|0
0|2020-09-01|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-02|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-03|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-04|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-05|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-06|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-07|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-08|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-09|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-10|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-11|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-12|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-13|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-14|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-15|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-16|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-17|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-18|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-19|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-20|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-21|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-22|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-23|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-24|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-25|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-26|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-27|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-28|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-29|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-09-30|8595.0|0|579.0|0|6.31131458469588|0|9174.0|0
0|2020-10-01|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-02|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-03|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-04|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-05|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-06|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-07|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-08|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-09|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-10|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-11|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-12|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-13|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-14|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-15|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-16|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-17|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-18|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-19|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-20|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-21|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-22|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-23|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-24|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-25|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-26|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-27|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-28|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-29|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-30|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-10-31|8442.0|0|500.0|0|5.591590248266607|0|8942.0|0
0|2020-11-01|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-02|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-03|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-04|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-05|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-06|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-07|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-08|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-09|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-10|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-11|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-12|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-13|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-14|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-15|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-16|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-17|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-18|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-19|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-20|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-21|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-22|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-23|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-24|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-25|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-26|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-27|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-28|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-29|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-11-30|8336.0|0|504.0|0|5.701357466063349|0|8840.0|0
0|2020-12-01|8546.0|0|527.0|0|5.80844263198501|0|9073.0|0
0|2020-12-02|8546.0|0|527.0|0|5.80844263198501|0|9073.0|0
0|2020-12-03|8546.0|0|527.0|0|5.80844263198501|0|9073.0|0
0|2020-12-04|8546.0|0|527.0|0|5.80844263198501|0|9073.0|0
0|2020-12-05|8546.0|0|527.0|0|5.80844263198501|0|9073.0|0
0|2020-12-06|8546.0|0|527.0|0|5.80844263198501|0|9073.0|0
0|2020-12-07|8546.0|0|527.0|0|5.80844263198501|0|9073.0|0
