|dates|McPherson_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|McPherson_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|McPherson_SouthDakota_UnitedStates.NYT_ConfirmedDeaths.data|McPherson_SouthDakota_UnitedStates.NYT_ConfirmedDeaths.missing|McPherson_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|McPherson_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|McPherson_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|McPherson_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
