|dates|Atchison_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Atchison_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Atchison_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Atchison_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Atchison_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Atchison_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Atchison_Missouri_UnitedStates.TotalPopulation.data|Atchison_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5143.0|0
