|dates|Marengo_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Marengo_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Marengo_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Marengo_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Marengo_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Marengo_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Marengo_Alabama_UnitedStates.TotalPopulation.data|Marengo_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|18863.0|0
