|dates|Park_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Park_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Park_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Park_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Park_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Park_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Park_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Park_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
