|dates|Haines_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Haines_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Haines_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Haines_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Haines_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Haines_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Haines_Alaska_UnitedStates.TotalPopulation.data|Haines_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2530.0|0
