|dates|Ulster_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ulster_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ulster_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|Ulster_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|Ulster_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ulster_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ulster_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ulster_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
