|dates|Hamblen_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hamblen_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hamblen_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Hamblen_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Hamblen_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hamblen_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hamblen_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hamblen_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
