|dates|Franklin_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Franklin_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Franklin_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Franklin_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Franklin_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Franklin_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Franklin_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Franklin_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-16|71514.0|0|3507.0|0|4.674691086495781|0|75021.0|0
