|dates|Weakley_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Weakley_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Weakley_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Weakley_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Weakley_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Weakley_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Weakley_Tennessee_UnitedStates.TotalPopulation.data|Weakley_Tennessee_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|33328.0|0
