|dates|Brazoria_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Brazoria_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Brazoria_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Brazoria_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Brazoria_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Brazoria_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Brazoria_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Brazoria_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
