|dates|Gaines_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Gaines_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Gaines_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Gaines_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Gaines_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Gaines_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Gaines_Texas_UnitedStates.TotalPopulation.data|Gaines_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21492.0|0
