|dates|Olmsted_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Olmsted_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Olmsted_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Olmsted_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Olmsted_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Olmsted_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Olmsted_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Olmsted_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
