|dates|Weston_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Weston_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Weston_Wyoming_UnitedStates.NYT_ConfirmedDeaths.data|Weston_Wyoming_UnitedStates.NYT_ConfirmedDeaths.missing|Weston_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Weston_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Weston_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Weston_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
