|dates|Woodson_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Woodson_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Woodson_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Woodson_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Woodson_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Woodson_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Woodson_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Woodson_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
