|dates|Umatilla_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Umatilla_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Umatilla_Oregon_UnitedStates.NYT_ConfirmedDeaths.data|Umatilla_Oregon_UnitedStates.NYT_ConfirmedDeaths.missing|Umatilla_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Umatilla_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Umatilla_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Umatilla_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
