|dates|Saratoga_NewYork_UnitedStates.BLS_EmployedPopulation.data|Saratoga_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Saratoga_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Saratoga_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Saratoga_NewYork_UnitedStates.BLS_UnemploymentRate.data|Saratoga_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Saratoga_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Saratoga_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-02|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-03|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-04|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-05|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-06|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-07|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-08|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-09|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-10|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-11|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-12|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-13|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-14|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-15|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-16|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-17|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-18|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-19|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-20|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-21|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-22|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-23|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-24|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-25|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-26|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-27|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-28|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-29|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-30|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-01-31|115598.5|0|4448.0|0|3.7052308896969093|0|120046.5|0
0|2020-02-01|115473.0|0|4395.0|0|3.6665331865051556|0|119868.0|0
0|2020-02-02|115473.0|0|4395.0|0|3.6665331865051556|0|119868.0|0
0|2020-02-03|115473.0|0|4395.0|0|3.6665331865051556|0|119868.0|0
0|2020-02-04|115473.0|0|4395.0|0|3.6665331865051556|0|119868.0|0
0|2020-02-05|115473.0|0|4395.0|0|3.6665331865051556|0|119868.0|0
0|2020-02-06|115473.0|0|4395.0|0|3.6665331865051556|0|119868.0|0
0|2020-02-07|115473.0|0|4395.0|0|3.6665331865051556|0|119868.0|0
0|2020-02-08|115473.0|0|4395.0|0|3.6665331865051556|0|119868.0|0
0|2020-02-09|115473.0|0|4395.0|0|3.6665331865051556|0|119868.0|0
0|2020-02-10|115473.0|0|4395.0|0|3.6665331865051556|0|119868.0|0
0|2020-02-11|115473.0|0|4395.0|0|3.6665331865051556|0|119868.0|0
