|dates|Walton_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Walton_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Walton_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Walton_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Walton_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Walton_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Walton_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Walton_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
