|dates|PrinceofWales-Hyder_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|PrinceofWales-Hyder_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|PrinceofWales-Hyder_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|PrinceofWales-Hyder_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|PrinceofWales-Hyder_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|PrinceofWales-Hyder_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|PrinceofWales-Hyder_Alaska_UnitedStates.TotalPopulation.data|PrinceofWales-Hyder_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6203.0|0
