|dates|Claiborne_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Claiborne_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Claiborne_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Claiborne_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Claiborne_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Claiborne_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Claiborne_Louisiana_UnitedStates.TotalPopulation.data|Claiborne_Louisiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15670.0|0
