|dates|AleutiansEast_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|AleutiansEast_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|AleutiansEast_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|AleutiansEast_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|AleutiansEast_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|AleutiansEast_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|AleutiansEast_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|AleutiansEast_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
