|dates|Clarke_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Clarke_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Clarke_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Clarke_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Clarke_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Clarke_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Clarke_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Clarke_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
