|dates|Breckinridge_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Breckinridge_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Breckinridge_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Breckinridge_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Breckinridge_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Breckinridge_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Breckinridge_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Breckinridge_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-05|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-06|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-07|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-08|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-09|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-10|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-11|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-12|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-13|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-14|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-15|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-16|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-17|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-18|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-19|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-20|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-21|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-22|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-23|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-24|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-25|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-26|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-27|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-28|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-02-29|7434.5|0|492.5|0|6.212943105840798|0|7927.0|0
0|2020-03-01|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-02|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-03|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-04|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-05|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-06|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-07|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-08|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-09|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-10|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-11|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-12|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-13|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-14|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-15|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-16|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-17|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-18|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-19|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-20|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-21|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-22|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-23|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-24|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-25|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-26|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-27|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-28|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-29|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-30|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-03-31|7424.0|0|562.0|0|7.037315301778111|0|7986.0|0
0|2020-04-01|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-02|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-03|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-04|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-05|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-06|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-07|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-08|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-09|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-10|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-11|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-12|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-13|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-14|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-15|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-16|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-17|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-18|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-19|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-20|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-21|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-22|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-23|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-24|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-25|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-26|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-27|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-28|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-29|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-04-30|6745.0|0|1410.5|0|17.295076941941023|0|8155.5|0
0|2020-05-01|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-02|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-03|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-04|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-05|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-06|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-07|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-08|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-09|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-10|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-11|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-12|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-13|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-14|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-15|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-16|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-17|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-18|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-19|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-20|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-21|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-22|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-23|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-24|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-25|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-26|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-27|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-28|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-29|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-30|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-05-31|7313.0|0|920.0|0|11.174541479412122|0|8233.0|0
0|2020-06-01|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-02|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-03|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-04|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-05|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-06|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-07|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-08|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-09|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-10|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-11|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-12|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-13|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-14|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-15|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-16|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-17|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-18|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-19|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-20|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-21|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-22|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-23|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-24|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-25|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-26|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-27|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-28|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-29|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-06-30|7231.0|0|456.0|0|5.932093144269546|0|7687.0|0
0|2020-07-01|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-02|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-03|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-04|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-05|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-06|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-07|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-08|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-09|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-10|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-11|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-12|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-13|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-14|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-15|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-16|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-17|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-18|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-19|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-20|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-21|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-22|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-23|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-24|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-25|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-26|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-27|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-28|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-29|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-30|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-07-31|7274.0|0|446.0|0|5.77720207253886|0|7720.0|0
0|2020-08-01|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-02|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-03|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-04|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-05|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-06|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-07|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-08|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-09|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-10|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-11|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-12|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-13|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-14|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-15|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-16|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-17|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-18|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-19|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-20|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-21|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-22|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-23|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-24|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-25|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-26|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-27|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-28|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-29|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-30|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-08-31|7242.0|0|395.0|0|5.172188031949719|0|7637.0|0
0|2020-09-01|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-02|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-03|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-04|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-05|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-06|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-07|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-08|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-09|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-10|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-11|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-12|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-13|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-14|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-15|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-16|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-17|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-18|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-19|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-20|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-21|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-22|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-23|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-24|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-25|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-26|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-27|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-28|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-29|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-09-30|7162.0|0|402.0|0|5.314648334214701|0|7564.0|0
0|2020-10-01|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-02|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-03|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-04|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-05|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-06|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-07|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-08|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-09|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-10|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-11|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-12|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-13|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-14|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-15|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-16|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-17|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-18|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-19|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-20|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-21|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-22|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-23|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-24|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-25|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-26|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-27|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-28|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-29|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-30|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-10-31|7323.0|0|397.0|0|5.142487046632124|0|7720.0|0
0|2020-11-01|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-02|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-03|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-04|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-05|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-06|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-07|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-08|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-09|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-10|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-11|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-12|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-13|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-14|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-15|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-16|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-17|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-18|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-19|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-20|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-21|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-22|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-23|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-24|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-25|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-26|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-27|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-28|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-29|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-11-30|7320.0|0|428.0|0|5.524006195147135|0|7748.0|0
0|2020-12-01|7234.0|0|465.0|0|6.0397454214833095|0|7699.0|0
0|2020-12-02|7234.0|0|465.0|0|6.0397454214833095|0|7699.0|0
0|2020-12-03|7234.0|0|465.0|0|6.0397454214833095|0|7699.0|0
0|2020-12-04|7234.0|0|465.0|0|6.0397454214833095|0|7699.0|0
0|2020-12-05|7234.0|0|465.0|0|6.0397454214833095|0|7699.0|0
0|2020-12-06|7234.0|0|465.0|0|6.0397454214833095|0|7699.0|0
0|2020-12-07|7234.0|0|465.0|0|6.0397454214833095|0|7699.0|0
0|2020-12-08|7234.0|0|465.0|0|6.0397454214833095|0|7699.0|0
