|dates|Houston_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Houston_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Houston_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Houston_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Houston_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Houston_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Houston_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Houston_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-28|3138.5|0|208.5|0|6.229459217209441|0|3347.0|0
0|2020-03-29|3138.5|0|208.5|0|6.229459217209441|0|3347.0|0
0|2020-03-30|3138.5|0|208.5|0|6.229459217209441|0|3347.0|0
0|2020-03-31|3138.5|0|208.5|0|6.229459217209441|0|3347.0|0
0|2020-04-01|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-02|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-03|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-04|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-05|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-06|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-07|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-08|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-09|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-10|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-11|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-12|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-13|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-14|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-15|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-16|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-17|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-18|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-19|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-20|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-21|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-22|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-23|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-24|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-25|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-26|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-27|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-28|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-29|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-04-30|2711.0|0|432.5|0|13.758549387625258|0|3143.5|0
0|2020-05-01|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-02|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-03|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-04|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-05|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-06|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-07|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-08|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-09|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-10|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-11|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-12|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-13|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-14|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-15|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-16|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-17|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-18|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-19|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-20|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-21|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-22|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-23|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-24|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-25|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-26|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-27|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-28|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-29|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-30|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-05-31|2852.0|0|266.0|0|8.53110968569596|0|3118.0|0
0|2020-06-01|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-02|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-03|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-04|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-05|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-06|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-07|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-08|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-09|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-10|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-11|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-12|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-13|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-14|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-15|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-16|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-17|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-18|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-19|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-20|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-21|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-22|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-23|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-24|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-25|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-26|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-27|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-28|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-29|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-06-30|2799.0|0|278.0|0|9.034774130646733|0|3077.0|0
0|2020-07-01|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-02|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-03|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-04|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-05|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-06|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-07|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-08|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-09|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-10|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-11|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-12|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-13|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-14|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-15|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-16|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-17|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-18|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-19|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-20|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-21|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-22|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-23|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-24|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-25|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-26|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-27|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-28|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-29|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-30|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-07-31|2744.0|0|273.0|0|9.048723897911833|0|3017.0|0
0|2020-08-01|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-02|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-03|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-04|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-05|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-06|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-07|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-08|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-09|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-10|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-11|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-12|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-13|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-14|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-15|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-16|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-17|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-18|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-19|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-20|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-21|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-22|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-23|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-24|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-25|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-26|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-27|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-28|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-29|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-30|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-08-31|3038.0|0|256.0|0|7.77170613236187|0|3294.0|0
0|2020-09-01|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-02|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-03|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-04|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-05|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-06|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-07|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-08|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-09|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-10|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-11|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-12|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-13|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-14|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-15|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-16|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-17|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-18|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-19|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-20|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-21|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-22|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-23|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-24|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-25|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-26|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-27|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-28|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-29|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-09-30|3036.0|0|253.0|0|7.6923076923076925|0|3289.0|0
0|2020-10-01|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-02|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-03|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-04|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-05|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-06|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-07|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-08|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-09|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-10|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-11|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-12|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-13|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-14|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-15|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-16|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-17|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-18|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-19|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-20|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-21|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-22|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-23|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-24|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-25|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-26|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-27|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-28|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-29|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-30|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-10-31|3063.0|0|296.0|0|8.812146472164335|0|3359.0|0
0|2020-11-01|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-02|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-03|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-04|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-05|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-06|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-07|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-08|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-09|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-10|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-11|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-12|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-13|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-14|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-15|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-16|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-17|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-18|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-19|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-20|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-21|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-22|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-23|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-24|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-25|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-26|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-27|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-28|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-29|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-11-30|3075.0|0|221.0|0|6.705097087378641|0|3296.0|0
0|2020-12-01|2980.0|0|233.0|0|7.2517896047307815|0|3213.0|0
0|2020-12-02|2980.0|0|233.0|0|7.2517896047307815|0|3213.0|0
0|2020-12-03|2980.0|0|233.0|0|7.2517896047307815|0|3213.0|0
0|2020-12-04|2980.0|0|233.0|0|7.2517896047307815|0|3213.0|0
0|2020-12-05|2980.0|0|233.0|0|7.2517896047307815|0|3213.0|0
0|2020-12-06|2980.0|0|233.0|0|7.2517896047307815|0|3213.0|0
0|2020-12-07|2980.0|0|233.0|0|7.2517896047307815|0|3213.0|0
0|2020-12-08|2980.0|0|233.0|0|7.2517896047307815|0|3213.0|0
0|2020-12-09|2980.0|0|233.0|0|7.2517896047307815|0|3213.0|0
