|dates|Nelson_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Nelson_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Nelson_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Nelson_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Nelson_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Nelson_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Nelson_Kentucky_UnitedStates.TotalPopulation.data|Nelson_Kentucky_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|46233.0|0
