|dates|Brunswick_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Brunswick_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Brunswick_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Brunswick_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Brunswick_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Brunswick_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Brunswick_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Brunswick_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
