|dates|Hall_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Hall_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Hall_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Hall_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Hall_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Hall_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Hall_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Hall_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-30|30487.5|0|1676.0|0|5.210875682061965|0|32163.5|0
0|2020-01-31|30487.5|0|1676.0|0|5.210875682061965|0|32163.5|0
0|2020-02-01|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-02|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-03|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-04|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-05|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-06|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-07|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-08|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-09|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-10|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-11|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-12|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-13|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-14|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-15|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-16|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-17|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-18|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-19|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-20|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-21|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-22|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-23|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-24|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-25|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-26|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-27|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-28|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-02-29|30780.5|0|1205.5|0|3.7688363659100856|0|31986.0|0
0|2020-03-01|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-02|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-03|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-04|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-05|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-06|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-07|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-08|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-09|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-10|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-11|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-12|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-13|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-14|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-15|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-16|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-17|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-18|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-19|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-20|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-21|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-22|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-23|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-24|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-25|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-26|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-27|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-28|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-29|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-30|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-03-31|30532.5|0|1417.5|0|4.436619718309859|0|31950.0|0
0|2020-04-01|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-02|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-03|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-04|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-05|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-06|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-07|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-08|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-09|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-10|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-11|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-12|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-13|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-14|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-15|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-16|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-17|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-18|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-19|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-20|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-21|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-22|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-23|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-24|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-25|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-26|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-27|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-28|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-29|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-04-30|29193.0|0|3542.0|0|10.820223002902093|0|32735.0|0
0|2020-05-01|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-02|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-03|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-04|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-05|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-06|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-07|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-08|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-09|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-10|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-11|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-12|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-13|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-14|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-15|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-16|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-17|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-18|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-19|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-20|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-21|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-22|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-23|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-24|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-25|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-26|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-27|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-28|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-29|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-30|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-05-31|29355.0|0|2781.0|0|8.653846153846153|0|32136.0|0
0|2020-06-01|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-02|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-03|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-04|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-05|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-06|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-07|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-08|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-09|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-10|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-11|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-12|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-13|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-14|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-15|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-16|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-17|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-18|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-19|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-20|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-21|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-22|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-23|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-24|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-25|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-26|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-27|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-28|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-29|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-06-30|30241.0|0|2581.0|0|7.8636280543537875|0|32822.0|0
0|2020-07-01|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-02|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-03|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-04|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-05|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-06|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-07|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-08|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-09|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-10|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-11|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-12|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-13|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-14|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-15|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-16|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-17|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-18|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-19|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-20|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-21|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-22|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-23|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-24|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-25|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-26|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-27|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-28|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-29|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-30|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-07-31|30368.0|0|1857.0|0|5.762606671838634|0|32225.0|0
0|2020-08-01|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-02|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-03|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-04|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-05|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-06|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-07|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-08|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-09|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-10|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-11|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-12|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-13|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-14|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-15|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-16|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-17|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-18|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-19|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-20|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-21|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-22|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-23|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-24|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-25|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-26|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-27|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-28|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-29|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-30|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-08-31|30392.0|0|1688.0|0|5.261845386533666|0|32080.0|0
0|2020-09-01|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-02|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-03|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-04|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-05|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-06|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-07|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-08|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-09|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-10|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-11|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-12|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-13|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-14|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-15|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-16|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-17|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-18|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-19|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-20|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-21|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-22|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-23|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-24|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-25|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-26|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-27|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-28|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-29|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-09-30|30444.0|0|1593.0|0|4.972375690607735|0|32037.0|0
0|2020-10-01|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-02|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-03|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-04|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-05|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-06|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-07|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-08|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-09|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-10|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-11|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-12|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-13|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-14|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-15|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-16|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-17|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-18|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-19|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-20|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-21|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-22|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-23|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-24|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-25|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-26|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-27|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-28|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-29|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-30|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-10-31|30340.0|0|1384.0|0|4.362627663598538|0|31724.0|0
0|2020-11-01|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-02|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-03|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-04|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-05|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-06|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-07|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-08|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-09|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-10|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-11|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-12|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-13|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-14|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-15|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-16|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-17|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-18|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-19|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-20|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-21|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-22|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-23|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-24|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-25|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-26|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-27|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-28|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-29|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
0|2020-11-30|30168.0|0|1418.0|0|4.489330716140062|0|31586.0|0
