|dates|McDowell_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|McDowell_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|McDowell_WestVirginia_UnitedStates.NYT_ConfirmedDeaths.data|McDowell_WestVirginia_UnitedStates.NYT_ConfirmedDeaths.missing|McDowell_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|McDowell_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|McDowell_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|McDowell_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
