|dates|Lane_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lane_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lane_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lane_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lane_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lane_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lane_Oregon_UnitedStates.TotalPopulation.data|Lane_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|382067.0|0
