|dates|Sedgwick_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sedgwick_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sedgwick_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Sedgwick_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Sedgwick_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sedgwick_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sedgwick_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sedgwick_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
