|dates|Schley_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Schley_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Schley_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Schley_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Schley_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Schley_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Schley_Georgia_UnitedStates.TotalPopulation.data|Schley_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5257.0|0
