|dates|Wapello_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wapello_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wapello_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Wapello_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Wapello_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wapello_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wapello_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wapello_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
